sample;ko;genesymbol;genename;cpd;compoundclass;referenceAG;compoundname;enzyme_activity
Fusarium graminearum - fgr;K26400;quiC1;3-dehydroshikimate dehydratase ;C00230;Aromatic;PSL;3,4-Dihydroxybenzoate;dehydratase
Fusarium graminearum - fgr;K26400;quiC1;3-dehydroshikimate dehydratase ;C00230;Aromatic;ATSDR;3,4-Dihydroxybenzoate;dehydratase
Fusarium graminearum - fgr;K26400;quiC1;3-dehydroshikimate dehydratase ;C00230;Aromatic;WFD;3,4-Dihydroxybenzoate;dehydratase
Fusarium graminearum - fgr;K26400;quiC1;3-dehydroshikimate dehydratase ;C00230;Aromatic;EPC;3,4-Dihydroxybenzoate;dehydratase
Nannochloropsis gaditana - ngd;K21456;GSS;glutathione synthase ;C19302;Aliphatic;IARC2B;Thioacetamide;synthase
Nannochloropsis gaditana - ngd;K21456;GSS;glutathione synthase ;C19302;Sulfur-containing;IARC2B;Thioacetamide;synthase
Nannochloropsis gaditana - ngd;K21456;GSS;glutathione synthase ;C19302;Nitrogen-containing;IARC2B;Thioacetamide;synthase
Nannochloropsis gaditana - ngd;K00825;AADAT;kynurenine/2-aminoadipate aminotransferase ;C13672;Aliphatic;WFD;AMPA;aminotransferase
Nannochloropsis gaditana - ngd;K00825;AADAT;kynurenine/2-aminoadipate aminotransferase ;C13672;Nitrogen-containing;WFD;AMPA;aminotransferase
Nannochloropsis gaditana - ngd;K00799;GST;glutathione S-transferase ;C10928;Chlorinated;WFD;Alachlor;transferase
Nannochloropsis gaditana - ngd;K00799;GST;glutathione S-transferase ;C14322;Chlorinated;WFD;Chlorpyrifos;transferase
Nannochloropsis gaditana - ngd;K00799;GST;glutathione S-transferase ;C06790;Chlorinated;CONAMA;Trichloroethene;transferase
Nannochloropsis gaditana - ngd;K00799;GST;glutathione S-transferase ;C10928;Chlorinated;EPC;Alachlor;transferase
Nannochloropsis gaditana - ngd;K00799;GST;glutathione S-transferase ;C14322;Organophosphorus;EPC;Chlorpyrifos;transferase
Nannochloropsis gaditana - ngd;K00799;GST;glutathione S-transferase ;C14322;Chlorinated;ATSDR;Chlorpyrifos;transferase
Nannochloropsis gaditana - ngd;K00799;GST;glutathione S-transferase ;C11090;Chlorinated;WFD;Endosulfan;transferase
Nannochloropsis gaditana - ngd;K00799;GST;glutathione S-transferase ;C10984;Polyaromatic;EPC;Cypermethrin;transferase
Nannochloropsis gaditana - ngd;K00799;GST;glutathione S-transferase ;C11278;Nitrogen-containing;IARC1;Aflatoxin B1exo-8,9-epoxide-GSH;transferase
Nannochloropsis gaditana - ngd;K00799;GST;glutathione S-transferase ;C06790;Aliphatic;EPA;Trichloroethene;transferase
Nannochloropsis gaditana - ngd;K00799;GST;glutathione S-transferase ;C11090;Inorganic;WFD;Endosulfan;transferase
Nannochloropsis gaditana - ngd;K00799;GST;glutathione S-transferase ;C14449;Aliphatic;IARC2A;Epichlorohydrin;transferase
Nannochloropsis gaditana - ngd;K00799;GST;glutathione S-transferase ;C11090;Chlorinated;ATSDR;Endosulfan;transferase
Nannochloropsis gaditana - ngd;K00799;GST;glutathione S-transferase ;C06790;Chlorinated;ATSDR;Trichloroethene;transferase
Nannochloropsis gaditana - ngd;K00799;GST;glutathione S-transferase ;C14430;Chlorinated;ATSDR;Dichlorvos;transferase
Nannochloropsis gaditana - ngd;K00799;GST;glutathione S-transferase ;C06790;Aliphatic;EPC;Trichloroethene;transferase
Nannochloropsis gaditana - ngd;K00799;GST;glutathione S-transferase ;C06790;Chlorinated;IARC1;Trichloroethene;transferase
Nannochloropsis gaditana - ngd;K00799;GST;glutathione S-transferase ;C06790;Aliphatic;ATSDR;Trichloroethene;transferase
Nannochloropsis gaditana - ngd;K00799;GST;glutathione S-transferase ;C11278;Sulfur-containing;IARC1;Aflatoxin B1exo-8,9-epoxide-GSH;transferase
Nannochloropsis gaditana - ngd;K00799;GST;glutathione S-transferase ;C14430;Organophosphorus;ATSDR;Dichlorvos;transferase
Nannochloropsis gaditana - ngd;K00799;GST;glutathione S-transferase ;C11088;Organometallic;ATSDR;1,2-Dibromoethane;transferase
Nannochloropsis gaditana - ngd;K00799;GST;glutathione S-transferase ;C14430;Chlorinated;EPC;Dichlorvos;transferase
Nannochloropsis gaditana - ngd;K00799;GST;glutathione S-transferase ;C11090;Inorganic;EPC;Endosulfan;transferase
Nannochloropsis gaditana - ngd;K00799;GST;glutathione S-transferase ;C10984;Chlorinated;EPC;Cypermethrin;transferase
Nannochloropsis gaditana - ngd;K00799;GST;glutathione S-transferase ;C11090;Chlorinated;EPC;Endosulfan;transferase
Nannochloropsis gaditana - ngd;K00799;GST;glutathione S-transferase ;C06790;Chlorinated;PSL;Trichloroethene;transferase
Nannochloropsis gaditana - ngd;K00799;GST;glutathione S-transferase ;C06790;Aliphatic;CONAMA;Trichloroethene;transferase
Nannochloropsis gaditana - ngd;K00799;GST;glutathione S-transferase ;C14430;Organophosphorus;IARC2B;Dichlorvos;transferase
Nannochloropsis gaditana - ngd;K00799;GST;glutathione S-transferase ;C19586;Aromatic;IARC1;Aflatoxin B1-exo-8,9-epoxide;transferase
Nannochloropsis gaditana - ngd;K00799;GST;glutathione S-transferase ;C01326;Nitrogen-containing;ATSDR;Hydrogen cyanide;transferase
Nannochloropsis gaditana - ngd;K00799;GST;glutathione S-transferase ;C11090;Chlorinated;EPA;Endosulfan;transferase
Nannochloropsis gaditana - ngd;K00799;GST;glutathione S-transferase ;C10928;Nitrogen-containing;WFD;Alachlor;transferase
Nannochloropsis gaditana - ngd;K00799;GST;glutathione S-transferase ;C10928;Aromatic;WFD;Alachlor;transferase
Nannochloropsis gaditana - ngd;K00799;GST;glutathione S-transferase ;C10984;Nitrogen-containing;EPC;Cypermethrin;transferase
Nannochloropsis gaditana - ngd;K00799;GST;glutathione S-transferase ;C10928;Nitrogen-containing;EPC;Alachlor;transferase
Nannochloropsis gaditana - ngd;K00799;GST;glutathione S-transferase ;C14322;Chlorinated;EPC;Chlorpyrifos;transferase
Nannochloropsis gaditana - ngd;K00799;GST;glutathione S-transferase ;C11090;Inorganic;EPA;Endosulfan;transferase
Nannochloropsis gaditana - ngd;K00799;GST;glutathione S-transferase ;C10928;Aromatic;EPC;Alachlor;transferase
Nannochloropsis gaditana - ngd;K00799;GST;glutathione S-transferase ;C14322;Organophosphorus;ATSDR;Chlorpyrifos;transferase
Nannochloropsis gaditana - ngd;K00799;GST;glutathione S-transferase ;C06790;Chlorinated;EPA;Trichloroethene;transferase
Nannochloropsis gaditana - ngd;K00799;GST;glutathione S-transferase ;C14322;Organophosphorus;WFD;Chlorpyrifos;transferase
Nannochloropsis gaditana - ngd;K00799;GST;glutathione S-transferase ;C14430;Organophosphorus;EPC;Dichlorvos;transferase
Nannochloropsis gaditana - ngd;K00799;GST;glutathione S-transferase ;C11090;Inorganic;ATSDR;Endosulfan;transferase
Nannochloropsis gaditana - ngd;K00799;GST;glutathione S-transferase ;C14430;Chlorinated;IARC2B;Dichlorvos;transferase
Nannochloropsis gaditana - ngd;K00799;GST;glutathione S-transferase ;C11088;Organometallic;IARC2A;1,2-Dibromoethane;transferase
Nannochloropsis gaditana - ngd;K00799;GST;glutathione S-transferase ;C06790;Chlorinated;EPC;Trichloroethene;transferase
Nannochloropsis gaditana - ngd;K00799;GST;glutathione S-transferase ;C06790;Aliphatic;PSL;Trichloroethene;transferase
Nannochloropsis gaditana - ngd;K00799;GST;glutathione S-transferase ;C06790;Aliphatic;IARC1;Trichloroethene;transferase
Nannochloropsis gaditana - ngd;K00799;GST;glutathione S-transferase ;C11278;Aromatic;IARC1;Aflatoxin B1exo-8,9-epoxide-GSH;transferase
Nannochloropsis gaditana - ngd;K00799;GST;glutathione S-transferase ;C14449;Chlorinated;IARC2A;Epichlorohydrin;transferase
Nannochloropsis gaditana - ngd;K00560;thyA;thymidylate synthase ;C19239;Organosulfur;IARC2B;Ethyl methanesulfonate;synthase
Nannochloropsis gaditana - ngd;K00560;thyA;thymidylate synthase ;C19239;Aliphatic;IARC2B;Ethyl methanesulfonate;synthase
Nannochloropsis gaditana - ngd;K14662;NTAN1;protein N-terminal asparagine amidohydrolase ;C00014;Nitrogen-containing;ATSDR;Ammonia;amidohydrolase
Nannochloropsis gaditana - ngd;K14662;NTAN1;protein N-terminal asparagine amidohydrolase ;C00014;Nitrogen-containing;PSL;Ammonia;amidohydrolase
Nannochloropsis gaditana - ngd;K00384;trxB;thioredoxin reductase (NADPH) ;C07561;Chlorinated;IARC2B;Carbon tetrachloride;reductase
Nannochloropsis gaditana - ngd;K00384;trxB;thioredoxin reductase (NADPH) ;C07561;Chlorinated;EPC;Carbon tetrachloride;reductase
Nannochloropsis gaditana - ngd;K00384;trxB;thioredoxin reductase (NADPH) ;C07561;Chlorinated;CONAMA;Carbon tetrachloride;reductase
Nannochloropsis gaditana - ngd;K00384;trxB;thioredoxin reductase (NADPH) ;C07561;Chlorinated;EPA;Carbon tetrachloride;reductase
Nannochloropsis gaditana - ngd;K00384;trxB;thioredoxin reductase (NADPH) ;C19302;Nitrogen-containing;IARC2B;Thioacetamide;reductase
Nannochloropsis gaditana - ngd;K00384;trxB;thioredoxin reductase (NADPH) ;C07561;Chlorinated;ATSDR;Carbon tetrachloride;reductase
Nannochloropsis gaditana - ngd;K00384;trxB;thioredoxin reductase (NADPH) ;C19302;Aliphatic;IARC2B;Thioacetamide;reductase
Nannochloropsis gaditana - ngd;K00384;trxB;thioredoxin reductase (NADPH) ;C10312;Aromatic;IARC2B;Danthron;reductase
Nannochloropsis gaditana - ngd;K00384;trxB;thioredoxin reductase (NADPH) ;C19302;Sulfur-containing;IARC2B;Thioacetamide;reductase
Nannochloropsis gaditana - ngd;K17686;copA;P-type Cu+ transporter ;C00070;Metal;ATSDR;Copper;P-type Cu+ transporter
Nannochloropsis gaditana - ngd;K17686;copA;P-type Cu+ transporter ;C00070;Metal;EPA;Copper;P-type Cu+ transporter
Nannochloropsis gaditana - ngd;K17686;copA;P-type Cu+ transporter ;C00070;Metal;PSL;Copper;P-type Cu+ transporter
Nannochloropsis gaditana - ngd;K17686;copA;P-type Cu+ transporter ;C00070;Metal;ATSDR;Copper;P-type Cu+ transporter
Nannochloropsis gaditana - ngd;K17686;copA;P-type Cu+ transporter ;C00070;Metal;EPA;Copper;P-type Cu+ transporter
Nannochloropsis gaditana - ngd;K17686;copA;P-type Cu+ transporter ;C00070;Metal;PSL;Copper;P-type Cu+ transporter
Nannochloropsis gaditana - ngd;K00232;E1.3.3.6;acyl-CoA oxidase ;C18142;Sulfur-containing;WFD;Perfluorooctanesulfonic acid;oxidase
Nannochloropsis gaditana - ngd;K00232;E1.3.3.6;acyl-CoA oxidase ;C18142;Sulfur-containing;ATSDR;Perfluorooctanesulfonic acid;oxidase
Nannochloropsis gaditana - ngd;K00232;E1.3.3.6;acyl-CoA oxidase ;C18142;Halogenated;WFD;Perfluorooctanesulfonic acid;oxidase
Nannochloropsis gaditana - ngd;K00232;E1.3.3.6;acyl-CoA oxidase ;C18142;Halogenated;ATSDR;Perfluorooctanesulfonic acid;oxidase
Nannochloropsis gaditana - ngd;K00232;E1.3.3.6;acyl-CoA oxidase ;C18142;Halogenated;EPC;Perfluorooctanesulfonic acid;oxidase
Nannochloropsis gaditana - ngd;K00232;E1.3.3.6;acyl-CoA oxidase ;C18142;Sulfur-containing;EPC;Perfluorooctanesulfonic acid;oxidase
Nannochloropsis gaditana - ngd;K00457;HPD;4-hydroxyphenylpyruvate dioxygenase ;C14449;Aliphatic;IARC2A;Epichlorohydrin;dioxygenase
Nannochloropsis gaditana - ngd;K00457;HPD;4-hydroxyphenylpyruvate dioxygenase ;C14449;Chlorinated;IARC2A;Epichlorohydrin;dioxygenase
Nannochloropsis gaditana - ngd;K14379;ACP5;tartrate-resistant acid phosphatase type 5 ;C00870;Aromatic;EPA;4-Nitrophenol;phosphatase
Nannochloropsis gaditana - ngd;K14379;ACP5;tartrate-resistant acid phosphatase type 5 ;C14430;Chlorinated;ATSDR;Dichlorvos;phosphatase
Nannochloropsis gaditana - ngd;K14379;ACP5;tartrate-resistant acid phosphatase type 5 ;C14430;Organophosphorus;EPC;Dichlorvos;phosphatase
Nannochloropsis gaditana - ngd;K14379;ACP5;tartrate-resistant acid phosphatase type 5 ;C14430;Organophosphorus;ATSDR;Dichlorvos;phosphatase
Nannochloropsis gaditana - ngd;K14379;ACP5;tartrate-resistant acid phosphatase type 5 ;C14430;Chlorinated;IARC2B;Dichlorvos;phosphatase
Nannochloropsis gaditana - ngd;K14379;ACP5;tartrate-resistant acid phosphatase type 5 ;C00870;Nitrogen-containing;ATSDR;4-Nitrophenol;phosphatase
Nannochloropsis gaditana - ngd;K14379;ACP5;tartrate-resistant acid phosphatase type 5 ;C14430;Chlorinated;EPC;Dichlorvos;phosphatase
Nannochloropsis gaditana - ngd;K14379;ACP5;tartrate-resistant acid phosphatase type 5 ;C10984;Chlorinated;EPC;Cypermethrin;phosphatase
Nannochloropsis gaditana - ngd;K14379;ACP5;tartrate-resistant acid phosphatase type 5 ;C00870;Aromatic;ATSDR;4-Nitrophenol;phosphatase
Nannochloropsis gaditana - ngd;K14379;ACP5;tartrate-resistant acid phosphatase type 5 ;C10984;Nitrogen-containing;EPC;Cypermethrin;phosphatase
Nannochloropsis gaditana - ngd;K14379;ACP5;tartrate-resistant acid phosphatase type 5 ;C10984;Polyaromatic;EPC;Cypermethrin;phosphatase
Nannochloropsis gaditana - ngd;K14379;ACP5;tartrate-resistant acid phosphatase type 5 ;C00870;Nitrogen-containing;EPA;4-Nitrophenol;phosphatase
Nannochloropsis gaditana - ngd;K14379;ACP5;tartrate-resistant acid phosphatase type 5 ;C14430;Organophosphorus;IARC2B;Dichlorvos;phosphatase
Nannochloropsis gaditana - ngd;K00825;AADAT;kynurenine/2-aminoadipate aminotransferase ;C13672;Aliphatic;WFD;AMPA;aminotransferase
Nannochloropsis gaditana - ngd;K00825;AADAT;kynurenine/2-aminoadipate aminotransferase ;C13672;Nitrogen-containing;WFD;AMPA;aminotransferase
Nannochloropsis gaditana - ngd;K11415;SIRT5;NAD-dependent protein deacetylase sirtuin 5 ;C14595;Nitrogen-containing;IARC2A;Methylnitrosourea;deacetylase
Nannochloropsis gaditana - ngd;K11415;SIRT5;NAD-dependent protein deacetylase sirtuin 5 ;C14595;Aliphatic;IARC2A;Methylnitrosourea;deacetylase
Nannochloropsis gaditana - ngd;K21286;NTAQ1;protein N-terminal glutamine amidohydrolase ;C00014;Nitrogen-containing;ATSDR;Ammonia;amidohydrolase
Nannochloropsis gaditana - ngd;K21286;NTAQ1;protein N-terminal glutamine amidohydrolase ;C00014;Nitrogen-containing;PSL;Ammonia;amidohydrolase
Nannochloropsis gaditana - ngd;K14156;CHK;choline/ethanolamine kinase ;C07561;Chlorinated;ATSDR;Carbon tetrachloride;kinase
Nannochloropsis gaditana - ngd;K14156;CHK;choline/ethanolamine kinase ;C07561;Chlorinated;CONAMA;Carbon tetrachloride;kinase
Nannochloropsis gaditana - ngd;K14156;CHK;choline/ethanolamine kinase ;C07561;Chlorinated;EPA;Carbon tetrachloride;kinase
Nannochloropsis gaditana - ngd;K14156;CHK;choline/ethanolamine kinase ;C07561;Chlorinated;EPC;Carbon tetrachloride;kinase
Nannochloropsis gaditana - ngd;K14156;CHK;choline/ethanolamine kinase ;C07561;Chlorinated;IARC2B;Carbon tetrachloride;kinase
Nannochloropsis gaditana - ngd;K00654;SPT;serine palmitoyltransferase ;C07675;Nitrogen-containing;IARC2A;Pioglitazone;palmitoyltransferase
Nannochloropsis gaditana - ngd;K00654;SPT;serine palmitoyltransferase ;C07675;Sulfur-containing;IARC2A;Pioglitazone;palmitoyltransferase
Nannochloropsis gaditana - ngd;K00654;SPT;serine palmitoyltransferase ;C01576;Polyaromatic;IARC1;Etoposide;palmitoyltransferase
Nannochloropsis gaditana - ngd;K00654;SPT;serine palmitoyltransferase ;C07675;Aromatic;IARC2A;Pioglitazone;palmitoyltransferase
Nannochloropsis gaditana - ngd;K11991;tadA;tRNA(adenine34) deaminase ;C00014;Nitrogen-containing;PSL;Ammonia;deaminase
Nannochloropsis gaditana - ngd;K11991;tadA;tRNA(adenine34) deaminase ;C00014;Nitrogen-containing;ATSDR;Ammonia;deaminase
Nannochloropsis gaditana - ngd;K00600;glyA;glycine hydroxymethyltransferase ;C19246;Aliphatic;IARC2B;Glycidaldehyde;hydroxymethyltransferase
Nannochloropsis gaditana - ngd;K17686;copA;P-type Cu+ transporter ;C00070;Metal;ATSDR;Copper;P-type Cu+ transporter
Nannochloropsis gaditana - ngd;K17686;copA;P-type Cu+ transporter ;C00070;Metal;EPA;Copper;P-type Cu+ transporter
Nannochloropsis gaditana - ngd;K17686;copA;P-type Cu+ transporter ;C00070;Metal;PSL;Copper;P-type Cu+ transporter
Nannochloropsis gaditana - ngd;K00231;PPOX;protoporphyrinogen/coproporphyrinogen III oxidase ;C11065;Chlorinated;IARC2B;Nitrofen;oxidase
Nannochloropsis gaditana - ngd;K00231;PPOX;protoporphyrinogen/coproporphyrinogen III oxidase ;C11065;Nitrogen-containing;IARC2B;Nitrofen;oxidase
Nannochloropsis gaditana - ngd;K00231;PPOX;protoporphyrinogen/coproporphyrinogen III oxidase ;C11065;Polyaromatic;IARC2B;Nitrofen;oxidase
Nannochloropsis gaditana - ngd;K00232;E1.3.3.6;acyl-CoA oxidase ;C18142;Sulfur-containing;WFD;Perfluorooctanesulfonic acid;oxidase
Nannochloropsis gaditana - ngd;K00232;E1.3.3.6;acyl-CoA oxidase ;C18142;Sulfur-containing;ATSDR;Perfluorooctanesulfonic acid;oxidase
Nannochloropsis gaditana - ngd;K00232;E1.3.3.6;acyl-CoA oxidase ;C18142;Halogenated;WFD;Perfluorooctanesulfonic acid;oxidase
Nannochloropsis gaditana - ngd;K00232;E1.3.3.6;acyl-CoA oxidase ;C18142;Halogenated;ATSDR;Perfluorooctanesulfonic acid;oxidase
Nannochloropsis gaditana - ngd;K00232;E1.3.3.6;acyl-CoA oxidase ;C18142;Halogenated;EPC;Perfluorooctanesulfonic acid;oxidase
Nannochloropsis gaditana - ngd;K00232;E1.3.3.6;acyl-CoA oxidase ;C18142;Sulfur-containing;EPC;Perfluorooctanesulfonic acid;oxidase
Nannochloropsis gaditana - ngd;K00008;SORD;L-iditol 2-dehydrogenase ;C00038;Metal;ATSDR;Zinc cation;dehydrogenase
Nannochloropsis gaditana - ngd;K00008;SORD;L-iditol 2-dehydrogenase ;C00038;Metal;EPA;Zinc cation;dehydrogenase
Nannochloropsis gaditana - ngd;K00008;SORD;L-iditol 2-dehydrogenase ;C13377;Metal;ATSDR;Mercuric chloride;dehydrogenase
Nannochloropsis gaditana - ngd;K00008;SORD;L-iditol 2-dehydrogenase ;C13377;Chlorinated;ATSDR;Mercuric chloride;dehydrogenase
Nannochloropsis gaditana - ngd;K00008;SORD;L-iditol 2-dehydrogenase ;C13377;Chlorinated;WFD;Mercuric chloride;dehydrogenase
Nannochloropsis gaditana - ngd;K00008;SORD;L-iditol 2-dehydrogenase ;C13377;Metal;WFD;Mercuric chloride;dehydrogenase
Nannochloropsis gaditana - ngd;K00008;SORD;L-iditol 2-dehydrogenase ;C00038;Metal;ATSDR;Zinc cation;dehydrogenase
Nannochloropsis gaditana - ngd;K00008;SORD;L-iditol 2-dehydrogenase ;C00038;Metal;EPA;Zinc cation;dehydrogenase
Nannochloropsis gaditana - ngd;K00008;SORD;L-iditol 2-dehydrogenase ;C13377;Metal;ATSDR;Mercuric chloride;dehydrogenase
Nannochloropsis gaditana - ngd;K00008;SORD;L-iditol 2-dehydrogenase ;C13377;Chlorinated;ATSDR;Mercuric chloride;dehydrogenase
Nannochloropsis gaditana - ngd;K00008;SORD;L-iditol 2-dehydrogenase ;C13377;Chlorinated;WFD;Mercuric chloride;dehydrogenase
Nannochloropsis gaditana - ngd;K00008;SORD;L-iditol 2-dehydrogenase ;C13377;Metal;WFD;Mercuric chloride;dehydrogenase
Nannochloropsis gaditana - ngd;K00383;GSR;glutathione reductase (NADPH) ;C15234;Nitrogen-containing;EPC;Lead nitrate;reductase
Nannochloropsis gaditana - ngd;K00383;GSR;glutathione reductase (NADPH) ;C10312;Aromatic;IARC2B;Danthron;reductase
Nannochloropsis gaditana - ngd;K00383;GSR;glutathione reductase (NADPH) ;C15234;Inorganic;EPC;Lead nitrate;reductase
Nannochloropsis gaditana - ngd;K00383;GSR;glutathione reductase (NADPH) ;C06956;Aliphatic;IARC2B;Digoxin;reductase
Nannochloropsis gaditana - ngd;K00383;GSR;glutathione reductase (NADPH) ;C07115;Chlorinated;IARC2A;Nitrogen mustard;reductase
Nannochloropsis gaditana - ngd;K00383;GSR;glutathione reductase (NADPH) ;C15234;Metal;EPC;Lead nitrate;reductase
Nannochloropsis gaditana - ngd;K00383;GSR;glutathione reductase (NADPH) ;C15234;Inorganic;WFD;Lead nitrate;reductase
Nannochloropsis gaditana - ngd;K00383;GSR;glutathione reductase (NADPH) ;C15234;Nitrogen-containing;WFD;Lead nitrate;reductase
Nannochloropsis gaditana - ngd;K00383;GSR;glutathione reductase (NADPH) ;C07115;Nitrogen-containing;IARC2A;Nitrogen mustard;reductase
Nannochloropsis gaditana - ngd;K00383;GSR;glutathione reductase (NADPH) ;C15234;Metal;WFD;Lead nitrate;reductase
Nannochloropsis gaditana - ngd;K00816;CCBL;kynurenine---oxoglutarate transaminase / cysteine-S-conjugate beta-lyase / glutamine---phenylpyruvate transaminase ;C00014;Nitrogen-containing;ATSDR;Ammonia;transaminase
Nannochloropsis gaditana - ngd;K00816;CCBL;kynurenine---oxoglutarate transaminase / cysteine-S-conjugate beta-lyase / glutamine---phenylpyruvate transaminase ;C13672;Nitrogen-containing;WFD;AMPA;transaminase
Nannochloropsis gaditana - ngd;K00816;CCBL;kynurenine---oxoglutarate transaminase / cysteine-S-conjugate beta-lyase / glutamine---phenylpyruvate transaminase ;C13672;Aliphatic;WFD;AMPA;transaminase
Nannochloropsis gaditana - ngd;K00816;CCBL;kynurenine---oxoglutarate transaminase / cysteine-S-conjugate beta-lyase / glutamine---phenylpyruvate transaminase ;C00014;Nitrogen-containing;PSL;Ammonia;transaminase
Nannochloropsis gaditana - ngd;K16330;K16330;pseudouridylate synthase / pseudouridine kinase ;C19304;Aliphatic;IARC2B;Thiouracil;synthase
Nannochloropsis gaditana - ngd;K16330;K16330;pseudouridylate synthase / pseudouridine kinase ;C19304;Nitrogen-containing;IARC2B;Thiouracil;synthase
Nannochloropsis gaditana - ngd;K16330;K16330;pseudouridylate synthase / pseudouridine kinase ;C19304;Sulfur-containing;IARC2B;Thiouracil;synthase
Nannochloropsis gaditana - ngd;K00326;CYB5R;cytochrome-b5 reductase ;C07569;Sulfur-containing;IARC2B;Propylthiouracil;reductase
Nannochloropsis gaditana - ngd;K00326;CYB5R;cytochrome-b5 reductase ;C07569;Aliphatic;IARC2B;Propylthiouracil;reductase
